accuracy,f1_score,brier_score,log_loss,criterion,max_features,min_samples_leaf,min_samples_split,repeat,fold
0.8484848484848485,0.4444444444444444,0.15151515151515152,5.46115960441169,gini,sqrt,15,6,4,0
0.8484848484848485,0.4444444444444444,0.15151515151515152,5.46115960441169,gini,sqrt,7,2,4,1
0.7878787878787878,0.36363636363636365,0.21212121212121213,7.645623446176366,entropy,sqrt,15,2,4,2
0.7878787878787878,0.5333333333333333,0.21212121212121213,7.645623446176367,entropy,,7,14,4,3
0.696969696969697,0.375,0.30303030303030304,10.92231920882338,gini,sqrt,15,6,4,4
0.7878787878787878,0.2222222222222222,0.21212121212121213,7.645623446176367,gini,sqrt,15,14,4,5
0.7878787878787878,0.2222222222222222,0.21212121212121213,7.645623446176367,gini,sqrt,15,14,4,6
0.7575757575757576,0.2,0.24242424242424243,8.737855367058703,entropy,,7,2,4,7
0.7272727272727273,0.0,0.2727272727272727,9.83008728794104,gini,sqrt,15,2,4,8
0.65625,0.15384615384615385,0.34375,12.39000585250902,gini,,15,2,4,9
0.7,0.4,0.3,10.813096016735146,gini,,7,6,5,0
0.7666666666666667,0.2222222222222222,0.23333333333333334,8.410185790794001,gini,sqrt,7,14,5,1
0.8333333333333334,0.5454545454545454,0.16666666666666666,6.007275564852859,entropy,,15,2,5,2
0.7333333333333333,0.0,0.26666666666666666,9.611640903764574,gini,sqrt,15,2,5,3
0.9,0.6666666666666666,0.1,3.604365338911715,gini,,1,14,5,4
0.8,0.0,0.2,7.2087306778234295,entropy,sqrt,15,14,5,5
0.6333333333333333,0.0,0.36666666666666664,13.216006242676288,entropy,,1,14,5,6
0.7586206896551724,0.2222222222222222,0.2413793103448276,8.700192197373106,entropy,sqrt,15,6,5,7
0.8275862068965517,0.4444444444444444,0.1724137931034483,6.214422998123647,gini,,7,6,5,8
0.7241379310344828,0.2,0.27586206896551724,9.943076796997836,entropy,sqrt,15,6,5,9
0.8148148148148148,0.2857142857142857,0.18518518518518517,6.674750627614287,gini,,1,14,6,0
0.8148148148148148,0.0,0.18518518518518517,6.674750627614287,gini,sqrt,15,2,6,1
0.7037037037037037,0.3333333333333333,0.2962962962962963,10.67960100418286,entropy,,7,14,6,2
0.6666666666666666,0.18181818181818182,0.3333333333333333,12.014551129705717,entropy,,7,6,6,3
0.7407407407407407,0.0,0.25925925925925924,9.344650878660003,gini,sqrt,15,6,6,4
0.8888888888888888,0.6666666666666666,0.1111111111111111,4.004850376568573,gini,,15,2,6,5
0.8148148148148148,0.6666666666666666,0.18518518518518517,6.674750627614287,gini,,15,2,6,6
0.7777777777777778,0.4,0.2222222222222222,8.009700753137144,gini,sqrt,7,6,6,7
0.8076923076923077,0.2857142857142857,0.19230769230769232,6.931471805599452,entropy,sqrt,15,6,6,8
0.7307692307692307,0.2222222222222222,0.2692307692307692,9.704060527839234,entropy,sqrt,15,6,6,9
0.8,0.0,0.2,7.20873067782343,gini,sqrt,15,6,7,0
0.68,0.2,0.32,11.533969084517489,entropy,,7,2,7,1
0.7916666666666666,0.0,0.20833333333333334,7.509094456066073,gini,sqrt,15,2,7,2
0.875,0.6666666666666666,0.125,4.505456673639644,gini,,15,2,7,3
0.75,0.4,0.25,9.010913347279288,gini,,15,2,7,4
0.7916666666666666,0.4444444444444444,0.20833333333333334,7.509094456066073,entropy,,7,14,7,5
0.8333333333333334,0.5,0.16666666666666666,6.007275564852859,gini,,7,2,7,6
0.7083333333333334,0.0,0.2916666666666667,10.512732238492504,entropy,sqrt,15,2,7,7
0.7916666666666666,0.5454545454545454,0.20833333333333334,7.509094456066073,entropy,sqrt,15,2,7,8
0.75,0.0,0.25,9.010913347279288,gini,sqrt,15,14,7,9
0.7272727272727273,0.25,0.2727272727272727,9.83008728794104,gini,sqrt,15,6,8,0
0.7727272727272727,0.2857142857142857,0.22727272727272727,8.191739406617534,gini,,15,2,8,1
0.8636363636363636,0.5714285714285714,0.13636363636363635,4.915043643970521,entropy,sqrt,15,6,8,2
0.7727272727272727,0.4444444444444444,0.22727272727272727,8.191739406617534,entropy,sqrt,7,6,8,3
0.6363636363636364,0.0,0.36363636363636365,13.106783050588056,entropy,,15,2,8,4
0.7272727272727273,0.0,0.2727272727272727,9.83008728794104,gini,,7,2,8,5
0.7727272727272727,0.2857142857142857,0.22727272727272727,8.191739406617534,entropy,sqrt,7,14,8,6
0.7727272727272727,0.5454545454545454,0.22727272727272727,8.191739406617534,gini,,7,2,8,7
0.8571428571428571,0.4,0.14285714285714285,5.149093341302451,gini,sqrt,15,14,8,8
0.6190476190476191,0.0,0.38095238095238093,13.730915576806533,gini,,1,6,8,9
0.7,0.25,0.3,10.813096016735145,gini,sqrt,15,2,9,0
0.8,0.0,0.2,7.20873067782343,gini,sqrt,15,2,9,1
0.6,0.2,0.4,14.41746135564686,entropy,,15,2,9,2
0.7,0.0,0.3,10.813096016735145,gini,,7,2,9,3
0.75,0.2857142857142857,0.25,9.010913347279288,gini,sqrt,15,2,9,4
0.6,0.2,0.4,14.417461355646859,gini,sqrt,15,14,9,5
0.8,0.3333333333333333,0.2,7.20873067782343,entropy,sqrt,15,6,9,6
0.6842105263157895,0.0,0.3157894736842105,11.382206333405415,entropy,,1,14,9,7
0.8947368421052632,0.6666666666666666,0.10526315789473684,3.794068777801806,entropy,sqrt,7,14,9,8
0.7368421052631579,0.2857142857142857,0.2631578947368421,9.485171944504513,entropy,sqrt,1,14,9,9
