accuracy,f1_score,brier_score,log_loss,C,repeat,fold
0.75,0.7747747747747747,0.25,9.010913347279288,0.001,6,7
0.79,0.8108108108108109,0.21,7.569167211714602,0.001,6,8
0.83,0.8089887640449438,0.17,6.127421076149916,0.001,6,9
0.75,0.7368421052631579,0.25,9.010913347279288,0.001,7,0
0.84,0.8461538461538461,0.16,5.7669845422587445,0.001,7,1
0.84,0.8260869565217391,0.16,5.7669845422587445,0.001,7,2
0.86,0.8372093023255814,0.14,5.046111474476401,0.001,7,3
0.81,0.8080808080808081,0.19,6.848294143932259,0.001,7,4
0.83,0.8247422680412371,0.17,6.127421076149915,0.001,7,5
0.78,0.7843137254901961,0.22,7.929603745605773,0.001,7,6
0.75,0.7933884297520661,0.25,9.010913347279287,0.001,7,7
0.81,0.8118811881188119,0.19,6.848294143932259,0.001,7,8
0.81,0.8,0.19,6.848294143932259,0.001,7,9
0.74,0.7346938775510204,0.26,9.371349881170458,0.001,8,0
0.83,0.8380952380952381,0.17,6.127421076149916,0.001,8,1
0.79,0.7741935483870968,0.21,7.569167211714602,0.001,8,2
0.84,0.8222222222222222,0.16,5.7669845422587445,0.001,8,3
0.9,0.8958333333333334,0.1,3.604365338911715,0.001,8,4
0.87,0.8602150537634409,0.13,4.68567494058523,0.001,8,5
0.83,0.8411214953271028,0.17,6.127421076149916,0.001,8,6
0.78,0.8,0.22,7.929603745605774,0.001,8,7
0.86,0.8727272727272727,0.14,5.046111474476401,0.001,8,8
0.83,0.8045977011494253,0.17,6.127421076149916,0.001,8,9
0.77,0.780952380952381,0.23,8.290040279496946,0.001,9,0
0.76,0.7777777777777778,0.24,8.650476813388117,0.001,9,1
0.84,0.8297872340425532,0.16,5.7669845422587445,0.001,9,2
0.81,0.7764705882352941,0.19,6.848294143932259,0.001,9,3
0.81,0.7816091954022989,0.19,6.848294143932259,0.001,9,4
0.79,0.7789473684210526,0.21,7.569167211714602,0.001,9,5
0.82,0.8333333333333334,0.18,6.487857610041087,0.001,9,6
0.69,0.7047619047619048,0.31,11.17353255062632,0.001,9,7
0.81,0.8347826086956521,0.19,6.848294143932259,0.001,9,8
0.79,0.7789473684210526,0.21,7.5691672117146025,0.001,9,9
